OrderID,CustomerID,SKU,Description,OrderDate,State
279,5812,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-26 13:44:58,Indiana
280,6181,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-17 21:20:21,New York
281,3973,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-01 05:14:13,Delaware
282,2211,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-08 10:41:40,Rhode Island
283,5702,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-28 10:03:23,Iowa
284,2354,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-11 10:53:35,Kansas
285,2474,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-17 21:16:52,Michigan
286,1236,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-04 21:58:06,Texas
287,3459,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-07 22:22:12,Kentucky
288,7084,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-17 23:20:00,Ohio
289,6531,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-21 22:02:35,Florida
290,3334,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-25 01:14:21,Tennessee
291,5995,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-06 22:18:27,Minnesota
292,6959,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-19 22:58:50,Nevada
293,1663,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-12 12:21:39,New York
294,2085,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-13 02:55:51,Georgia
295,3298,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-04 08:37:29,Maine
296,1890,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-11 20:01:17,North Dakota
297,5836,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-10 18:24:32,Indiana
298,1023,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-13 23:29:46,Missouri
299,662,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-25 07:52:43,Indiana
300,2423,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-03 21:01:06,Washington
301,3945,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-06 07:14:08,Rhode Island
302,5406,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-10 18:07:58,Tennessee
303,2946,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-03 16:06:37,Kentucky
304,6904,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-22 15:41:23,Illinois
305,4108,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-22 06:42:59,Arizona
306,164,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-16 21:16:16,Tennessee
307,5189,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-27 01:04:30,West Virginia
308,6289,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-13 13:32:16,Missouri
309,4247,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-20 22:39:02,Tennessee
310,2938,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-05 12:26:03,Texas
311,1364,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-07 17:03:04,Maine
312,4956,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-11 01:44:20,Utah
313,2067,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-07 10:35:01,Georgia
314,5054,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-05 01:43:33,Arkansas
315,3605,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-16 07:04:38,Texas
316,6867,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-25 04:29:59,Maine
317,69,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-20 22:00:43,Arkansas
318,2619,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-21 14:39:58,Hawaii
319,5056,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-29 07:48:44,Arkansas
320,452,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-26 19:06:59,Kansas
321,7227,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-24 23:41:49,Georgia
322,6715,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-29 18:28:40,Utah
323,3751,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-07 08:43:14,New Hampshire
324,65,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-12 02:45:12,Louisiana
325,42,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-21 03:53:32,Texas
326,6705,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-13 01:24:26,Utah
327,870,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-07 15:27:35,Kentucky
328,5367,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-31 18:08:56,Mississippi
329,4128,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-22 19:16:01,Nevada
330,2377,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-25 07:57:41,Minnesota
331,6769,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-15 03:56:33,Texas
332,6074,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-18 00:14:07,Vermont
333,7094,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-04 02:38:39,Ohio
334,3235,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-28 17:52:37,Maryland
335,6740,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-25 02:20:48,Utah
336,5610,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-27 11:11:20,Wisconsin
337,6735,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-28 17:27:32,Utah
338,3510,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-04 21:30:06,Utah
339,1658,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-28 17:25:45,Kentucky
340,1868,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-18 20:57:05,Nebraska
341,3642,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-19 14:24:08,California
342,939,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-26 00:51:35,Montana
343,5660,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-24 16:24:26,New Mexico
344,6865,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-08 06:56:02,Maine
345,5425,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-05 19:33:20,Tennessee
346,6284,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-14 21:02:27,Missouri
347,729,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-15 23:41:48,Kansas
348,1295,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-15 15:07:25,Connecticut
349,5553,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-04 16:56:40,Montana
350,1914,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-10 15:30:02,Montana
351,7083,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-23 00:00:30,Ohio
352,1607,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-25 23:24:02,Kentucky
353,6661,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-25 19:12:07,California
354,3620,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-20 11:19:18,Montana
355,3115,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-31 21:54:05,Wisconsin
356,1508,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-11 12:42:10,Minnesota
357,3005,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-16 14:40:23,Nebraska
358,1102,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-10 21:10:26,Illinois
359,5230,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-26 17:58:05,Alabama
360,6539,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-31 16:16:47,Florida
361,1253,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-31 23:29:08,Mississippi
362,5512,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-03 04:22:11,Kentucky
363,2841,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-28 23:19:14,Wisconsin
364,1746,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-06 00:40:09,Rhode Island
365,2827,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-01 03:50:23,Michigan
366,373,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-16 18:24:59,Pennsylvania
367,935,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-20 10:34:44,Washington
368,5786,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-29 11:21:50,Pennsylvania
369,6355,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-21 04:14:04,North Dakota
370,1864,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-13 07:56:52,Pennsylvania
371,492,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-22 05:50:57,Utah
372,3062,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-18 04:10:44,Missouri
373,1636,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-08 12:40:02,Maine
374,2276,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-19 06:29:40,Wyoming
375,7124,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-01 21:10:41,Kansas
376,3421,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-26 17:01:47,Delaware
377,6225,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-08 15:23:20,Washington
378,6366,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-31 06:48:23,North Dakota
379,3519,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-23 14:28:17,Wisconsin
380,5418,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-31 20:34:34,Tennessee
381,251,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-29 20:01:22,Maryland
382,6298,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-24 16:41:22,Missouri
383,4817,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-14 17:47:46,Indiana
384,5397,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-13 06:55:54,Mississippi
385,1750,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-27 01:44:11,Hawaii
386,5697,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-04 11:14:43,New Mexico
387,5175,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-10 09:07:00,West Virginia
388,1640,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-10 09:49:14,Louisiana
389,338,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-18 04:06:09,Montana
390,3440,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-02 08:06:07,Florida
391,6240,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-04 01:56:49,Washington
392,5408,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-04 00:22:22,Tennessee
393,3561,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-13 19:19:56,Ohio
394,681,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-09 01:32:12,Massachusetts
395,38,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-26 23:27:00,Massachusetts
396,2128,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-15 10:38:44,Iowa
397,2856,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-21 09:14:09,Nebraska
398,373,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-07 03:54:32,Pennsylvania
399,3560,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-31 01:34:20,Kansas
400,1982,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-02 06:59:12,Alabama
401,4953,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-12 00:14:49,Tennessee
402,5997,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-17 22:29:48,Minnesota
403,260,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-26 04:54:35,Wyoming
404,4994,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-12 13:37:12,Idaho
405,5744,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-24 15:37:30,Iowa
406,3746,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-26 19:56:44,Georgia
407,588,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-02 01:16:47,South Carolina
408,5766,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-03 20:41:25,Pennsylvania
409,6107,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-09 09:33:38,Hawaii
410,4621,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-12 07:28:53,Mississippi
411,2530,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-19 19:11:26,Montana
412,4173,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-24 19:33:15,Rhode Island
413,5181,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-10 07:46:25,West Virginia
414,3978,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-16 03:16:42,Alabama
415,5762,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-16 15:15:30,Pennsylvania
416,7205,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-01 18:26:31,Georgia
417,3190,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-08 18:12:32,Nevada
418,341,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-25 06:33:45,Ohio
419,4340,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-12 21:55:51,Illinois
420,2765,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-07 12:12:32,Tennessee
421,5677,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-02 23:01:58,New Mexico
422,938,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-06 05:34:19,Colorado
423,1097,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-04 10:00:11,Hawaii
424,6969,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-27 21:02:23,Nevada
425,70,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-27 13:08:03,Pennsylvania
426,1161,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-16 02:06:31,California
427,6589,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-21 17:22:46,Rhode Island
428,2432,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-23 08:08:36,Ohio
429,1630,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-06 21:13:50,Tennessee
430,6931,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-26 16:58:24,Illinois
431,4441,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-12 13:29:20,New Hampshire
432,2279,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-27 19:12:28,Mississippi
433,484,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-12 22:08:58,Hawaii
434,4608,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-14 18:22:53,Wyoming
435,5255,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-10 18:39:27,Connecticut
436,6834,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-26 11:08:49,Oklahoma
437,5060,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-30 06:28:05,Arkansas
438,4992,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-06 06:33:42,Ohio
439,4402,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-20 19:56:18,North Carolina
440,5827,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-23 10:29:11,Indiana
441,1121,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-25 07:07:37,Alabama
442,4572,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-02 08:56:43,Utah
443,6666,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-07 13:49:51,California
444,4581,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-19 05:04:23,Iowa
445,4661,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-29 13:52:41,Rhode Island
446,3182,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-03 16:22:54,Pennsylvania
447,724,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-11 12:31:14,Illinois
448,601,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-29 21:55:31,Washington
449,1515,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-04 22:45:25,Nevada
450,1483,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-20 23:02:48,Wisconsin
451,1727,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-21 01:41:41,Michigan
452,4373,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-07 12:06:12,Mississippi
453,4249,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-06 06:12:49,West Virginia
454,1933,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-27 21:15:51,Nevada
455,6594,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-17 21:53:27,Rhode Island
456,4169,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-14 23:54:49,Wisconsin
457,4906,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-23 01:02:59,Idaho
458,5439,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-12 22:46:47,Tennessee
459,77,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-29 10:59:38,Vermont
460,491,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-17 16:16:27,Ohio
461,5132,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-17 10:22:36,Oregon
462,5791,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-06 01:58:07,Pennsylvania
463,3477,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-11 08:15:54,Mississippi
464,7158,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-25 16:34:03,Nebraska
465,5371,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-12 04:09:46,Mississippi
466,80,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-09 23:12:04,Vermont
467,1861,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-24 06:26:30,Iowa
468,3156,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-22 21:09:28,North Dakota
469,2303,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-03 02:57:45,Florida
470,559,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-21 11:27:42,Nevada
471,5588,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-19 16:16:15,Montana
472,5773,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-09-26 14:17:46,Pennsylvania
473,3410,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-08 18:41:37,Oregon
474,2095,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-18 08:53:06,Missouri
475,7199,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-07 04:36:47,Nebraska
476,7208,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-19 03:27:54,Georgia
477,6534,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-12 16:54:17,Florida
478,4217,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-21 01:34:00,New Mexico
479,1422,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-09 16:15:33,Connecticut
480,1552,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-02 16:14:43,Hawaii
481,748,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-26 16:49:12,Texas
482,5592,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-08 05:51:16,Montana
483,6956,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-22 07:02:59,Nevada
484,5145,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-29 05:33:09,Oregon
485,6827,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-15 07:39:19,Oklahoma
486,155,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-03 09:58:48,Michigan
487,7339,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-03 03:19:53,New Jersey
488,429,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-15 00:54:54,Missouri
489,5328,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-17 18:53:29,Idaho
490,4526,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-03 15:58:08,Wyoming
491,3758,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-19 09:33:06,Massachusetts
492,3334,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-29 04:40:05,Tennessee
493,5894,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-22 06:21:53,South Dakota
494,6087,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-26 00:08:08,Vermont
495,2642,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-07 07:18:13,Iowa
496,2450,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-28 04:15:51,Wyoming
497,4297,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-20 14:42:21,Indiana
498,3209,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-04-21 08:43:33,Oklahoma
499,3652,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-07 00:22:45,Connecticut
500,1510,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-19 20:26:27,Washington
501,108,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-08 11:05:46,Hawaii
502,2182,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-22 11:42:40,Mississippi
503,2571,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-23 03:15:31,Kansas
504,4198,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-04 04:02:29,North Dakota
505,4427,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-22 08:06:08,New Hampshire
506,3318,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-13 19:05:12,Mississippi
507,1468,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-30 02:25:56,Massachusetts
508,1064,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-27 20:37:02,North Dakota
509,5948,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-07 10:27:54,Louisiana
510,3337,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-05 09:22:26,Georgia
511,5412,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-21 19:08:46,Tennessee
512,4757,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-05-05 10:35:01,Arkansas
513,6724,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-01 06:16:02,Utah
514,3997,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-06-23 23:15:42,Maryland
515,2977,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-05 04:17:08,Arizona
516,5260,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-28 09:29:54,Connecticut
517,2610,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-14 23:12:24,Utah
518,2439,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-22 14:42:40,Arkansas
519,6818,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-07 05:11:13,Oklahoma
520,587,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-06 07:55:20,Washington
521,2890,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-02-10 09:31:32,Delaware
522,223,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-03 00:16:46,Idaho
523,7175,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-19 19:55:05,Nebraska
524,3288,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-01-08 12:01:55,Maryland
525,2589,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-11 20:20:04,Colorado
526,6730,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-23 01:04:12,Utah
527,400,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-10 07:14:35,Idaho
528,1825,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-15 17:59:19,Pennsylvania
529,44,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-11-13 20:24:19,Vermont
530,4450,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-01 09:22:27,New Hampshire
531,5958,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-07-16 17:53:08,Minnesota
532,5698,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-08-24 22:25:29,New Mexico
533,4470,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-10-02 18:53:26,Alabama
534,7060,ADV-24-10C,Advanced 24-port 10G Copper Switch,2024-12-21 05:32:18,Ohio
535,624,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-09-09 09:52:19,Rhode Island
536,920,ADV-24-10C,Advanced 24-port 10G Copper Switch,2025-03-02 10:03:11,Utah
